agk,1.nearly extinct
agz,4.threatened
bhk,5.not endangered
rbl,5.not endangered
ubl,5.not endangered
fbl,5.not endangered
lbl,5.not endangered
bto,5.not endangered
cts,5.not endangered
ksn,5.not endangered
tgl,5.not endangered
fil,5.not endangered
kll,4.threatened
kqe,4.threatened
klg,5.not endangered
kyk,5.not endangered
mry,5.not endangered
msk,4.threatened
daw,5.not endangered
stb,5.not endangered
syb,4.threatened
sfe,4.threatened
laa,4.threatened
suc,4.threatened
skn,5.not endangered
hnn,5.not endangered
bnj,4.threatened
twb,5.not endangered
bku,5.not endangered
llq,2.moribund
blf,5.not endangered
bne,3.shifting
swu,3.shifting
kzp,3.shifting
bld,4.threatened
gor,4.threatened
pns,0.extinct
mog,4.threatened
plv,5.not endangered
plw,5.not endangered
plc,5.not endangered
pwm,5.not endangered
tgt,3.shifting
bya,3.shifting
tbw,5.not endangered
cha,3.shifting
duq,4.threatened
sjm,5.not endangered
bdl,4.threatened
bdr,4.threatened
slm,5.not endangered
sse,5.not endangered
sml,5.not endangered
ssb,5.not endangered
abx,5.not endangered
yka,5.not endangered
lbx,5.not endangered
twy,4.threatened
nij,5.not endangered
bkr,5.not endangered
tjg,4.threatened
apg,4.threatened
duw,4.threatened
mhy,4.threatened
pku,2.moribund
bzc,5.not endangered
plt,5.not endangered
buc,4.threatened
xmv,5.not endangered
bmm,5.not endangered
xmw,5.not endangered
tdx,5.not endangered
tkg,5.not endangered
skg,5.not endangered
msh,5.not endangered
bhr,5.not endangered
txy,5.not endangered
dun,4.threatened
kkx,4.threatened
otd,5.not endangered
sya,5.not endangered
bdb,4.threatened
irh,4.threatened
nbn,3.shifting
erw,3.shifting
agf,3.shifting
bed,3.shifting
kuv,4.threatened
tev,4.threatened
kei,5.not endangered
frd,4.threatened
jmd,4.threatened
skz,4.threatened
oni,3.shifting
urn,3.shifting
wrp,3.shifting
gop,3.shifting
jau,3.shifting
ire,3.shifting
mvx,3.shifting
dsn,1.nearly extinct
bhw,4.threatened
rnn,4.threatened
kjr,4.threatened
wbb,3.shifting
wbw,3.shifting
amk,4.threatened
wad,4.threatened
and,4.threatened
mvr,4.threatened
bsm,4.threatened
seu,3.shifting
mth,4.threatened
pmo,4.threatened
ppm,3.shifting
mhz,3.shifting
tni,0.extinct
wsa,3.shifting
yki,3.shifting
gei,3.shifting
mky,3.shifting
gzn,4.threatened
szw,4.threatened
ptn,4.threatened
mqa,4.threatened
bzq,4.threatened
wgo,3.shifting
bhc,3.shifting
asz,1.nearly extinct
xmx,3.shifting
xmt,4.threatened
lcc,3.shifting
slz,4.threatened
wuy,3.shifting
kgb,4.threatened
bjl,3.shifting
bnp,4.threatened
nak,5.not endangered
mxm,5.not endangered
wiv,5.not endangered
bbn,5.not endangered
tgg,5.not endangered
bjp,5.not endangered
hrw,5.not endangered
hrc,5.not endangered
rai,5.not endangered
kqw,3.shifting
lbb,3.shifting
bxf,5.not endangered
sjr,5.not endangered
koa,3.shifting
ksd,5.not endangered
grz,0.extinct
vmg,5.not endangered
gfk,5.not endangered
sgz,5.not endangered
kji,5.not endangered
lgb,0.extinct
tio,3.shifting
hah,4.threatened
tpz,5.not endangered
sps,3.shifting
hao,5.not endangered
hla,5.not endangered
pex,4.threatened
nsn,5.not endangered
ppn,2.moribund
sol,4.threatened
jaj,1.nearly extinct
blp,3.shifting
kkk,3.shifting
mrn,5.not endangered
gga,3.shifting
nke,5.not endangered
sbb,5.not endangered
lga,5.not endangered
ghn,5.not endangered
kzk,0.extinct
mvo,5.not endangered
mpr,5.not endangered
rug,5.not endangered
ksg,5.not endangered
hoa,3.shifting
uge,5.not endangered
mte,3.shifting
urv,0.extinct
ttu,4.threatened
tgi,5.not endangered
bcm,5.not endangered
rri,2.moribund
baa,5.not endangered
tva,5.not endangered
vrs,5.not endangered
mmx,4.threatened
lbv,5.not endangered
bjk,4.threatened
lih,5.not endangered
tbf,5.not endangered
ncf,5.not endangered
tqp,5.not endangered
lcm,5.not endangered
tbj,5.not endangered
leu,4.threatened
lxm,4.threatened
tgc,4.threatened
nal,4.threatened
oum,0.extinct
yob,0.extinct
bmn,0.extinct
zgr,3.shifting
kbt,5.not endangered
meu,5.not endangered
rro,5.not endangered
mek,5.not endangered
don,4.threatened
nrz,5.not endangered
kse,5.not endangered
snc,5.not endangered
khz,5.not endangered
hul,5.not endangered
tgo,5.not endangered
nmw,5.not endangered
mpx,5.not endangered
btp,3.shifting
myw,5.not endangered
kij,5.not endangered
sbe,3.shifting
swp,5.not endangered
kud,5.not endangered
wgb,5.not endangered
oyy,5.not endangered
tte,5.not endangered
bxh,5.not endangered
unu,1.nearly extinct
aui,3.shifting
mox,5.not endangered
mzz,5.not endangered
yml,5.not endangered
ddi,5.not endangered
klx,5.not endangered
bwd,5.not endangered
viv,5.not endangered
mbq,5.not endangered
mvn,5.not endangered
tbo,5.not endangered
ykk,3.shifting
wed,5.not endangered
mum,5.not endangered
wag,5.not endangered
tpa,5.not endangered
grw,2.moribund
hgw,5.not endangered
aai,3.shifting
pwg,5.not endangered
bmk,5.not endangered
ubr,5.not endangered
mwc,5.not endangered
dgg,3.shifting
wat,3.shifting
gvs,5.not endangered
dww,5.not endangered
kqf,5.not endangered
dob,5.not endangered
sew,5.not endangered
bdd,5.not endangered
mwa,3.shifting
gar,5.not endangered
bwf,3.shifting
dva,5.not endangered
met,5.not endangered
wab,3.shifting
mpn,3.shifting
bcu,5.not endangered
brz,4.threatened
tbc,5.not endangered
dad,5.not endangered
gdd,5.not endangered
mjk,3.shifting
roe,4.threatened
mee,5.not endangered
kdf,5.not endangered
uvl,5.not endangered
bbv,5.not endangered
apr,5.not endangered
tkv,5.not endangered
mqz,5.not endangered
mna,5.not endangered
mgl,5.not endangered
tmy,5.not endangered
xsi,5.not endangered
bek,2.moribund
mbh,5.not endangered
avb,5.not endangered
let,5.not endangered
akt,5.not endangered
apo,5.not endangered
aaw,5.not endangered
mwg,5.not endangered
gip,5.not endangered
xkx,3.shifting
ssz,3.shifting
aix,5.not endangered
mpo,3.shifting
pss,0.extinct
mwh,5.not endangered
lmg,5.not endangered
aie,3.shifting
mmt,3.shifting
tuc,5.not endangered
ggt,5.not endangered
bch,5.not endangered
kvc,3.shifting
khl,5.not endangered
adz,4.threatened
waz,5.not endangered
zsa,4.threatened
zsu,5.not endangered
hob,5.not endangered
ylu,4.threatened
laz,0.extinct
gve,3.shifting
srf,3.shifting
msu,3.shifting
lbq,4.threatened
lbu,3.shifting
mpl,5.not endangered
una,5.not endangered
mcy,4.threatened
sij,3.shifting
mmo,4.threatened
bzh,4.threatened
tbx,4.threatened
goc,5.not endangered
dac,4.threatened
ksl,5.not endangered
ptp,3.shifting
zeg,5.not endangered
pix,3.shifting
val,2.moribund
hot,5.not endangered
ymp,5.not endangered
kbm,5.not endangered
jae,4.threatened
kcl,4.threatened
buk,3.shifting
orz,3.shifting
kzu,2.moribund
tti,2.moribund
bpg,2.moribund
auq,3.shifting
pdn,3.shifting
ymn,3.shifting
kbi,2.moribund
ism,2.moribund
tpf,3.shifting
sob,3.shifting
lio,2.moribund
wkd,3.shifting
svb,3.shifting
tmq,3.shifting
ykm,3.shifting
aps,5.not endangered
mbk,5.not endangered
sso,3.shifting
sry,3.shifting
kxa,3.shifting
kbw,3.shifting
trb,3.shifting
bmc,5.not endangered
mva,3.shifting
spe,3.shifting
mjm,5.not endangered
kis,3.shifting
woc,3.shifting
rtm,4.threatened
bwb,5.not endangered
wyy,5.not endangered
kpg,3.shifting
nkr,3.shifting
sky,2.moribund
ojv,5.not endangered
nur,5.not endangered
nuq,5.not endangered
nho,5.not endangered
haw,2.moribund
mri,3.shifting
rar,3.shifting
rkh,3.shifting
pnh,2.moribund
tah,5.not endangered
aut,3.shifting
pmt,4.threatened
ray,1.nearly extinct
mrv,3.shifting
rap,3.shifting
mrq,3.shifting
mqm,3.shifting
mnv,5.not endangered
aud,3.shifting
pkp,3.shifting
tkl,3.shifting
smo,5.not endangered
tvl,4.threatened
piv,4.threatened
nkp,0.extinct
num,4.threatened
wls,5.not endangered
fud,5.not endangered
tkp,5.not endangered
mxe,5.not endangered
fut,5.not endangered
mmw,3.shifting
uve,4.threatened
ton,5.not endangered
niu,3.shifting
llx,5.not endangered
goo,5.not endangered
lmv,5.not endangered
fij,5.not endangered
tnl,5.not endangered
tnp,3.shifting
tnn,5.not endangered
tnk,4.threatened
nwi,5.not endangered
aty,3.shifting
uur,1.nearly extinct
iff,0.extinct
erg,5.not endangered
aek,2.moribund
bwa,3.shifting
hvk,3.shifting
wmn,0.extinct
mkt,3.shifting
mrk,3.shifting
cam,4.threatened
pri,4.threatened
jaz,4.threatened
pme,3.shifting
pop,2.moribund
piz,3.shifting
fwa,4.threatened
nem,3.shifting
yly,4.threatened
nua,4.threatened
nee,4.threatened
msq,3.shifting
axx,4.threatened
aqr,2.moribund
aji,5.not endangered
aok,2.moribund
nek,3.shifting
bpk,3.shifting
sih,0.extinct
ane,5.not endangered
cir,3.shifting
meg,3.shifting
duf,4.threatened
kdk,3.shifting
iai,4.threatened
dhv,5.not endangered
nen,5.not endangered
kos,3.shifting
nau,3.shifting
mah,5.not endangered
pif,3.shifting
pon,5.not endangered
mkj,3.shifting
woe,3.shifting
stw,3.shifting
cal,3.shifting
tpv,3.shifting
pfa,3.shifting
nmt,3.shifting
puw,3.shifting
chk,5.not endangered
mrl,3.shifting
mpy,0.extinct
tox,2.moribund
sov,3.shifting
uli,3.shifting
gil,5.not endangered
lgu,3.shifting
bxa,5.not endangered
stn,5.not endangered
faf,3.shifting
aia,5.not endangered
agw,5.not endangered
apb,5.not endangered
alu,5.not endangered
dor,5.not endangered
ora,2.moribund
gmb,5.not endangered
lgl,5.not endangered
kwd,5.not endangered
kwf,5.not endangered
mlu,5.not endangered
bvc,5.not endangered
bvd,5.not endangered
llu,5.not endangered
far,5.not endangered
tlr,5.not endangered
brr,5.not endangered
mln,5.not endangered
lgr,5.not endangered
gri,5.not endangered
nlg,5.not endangered
bgt,5.not endangered
mwo,4.threatened
mrb,3.shifting
btr,5.not endangered
mlv,4.threatened
tgs,3.shifting
lkn,3.shifting
krf,3.shifting
olr,1.nearly extinct
tql,3.shifting
urr,3.shifting
wwo,3.shifting
mrm,5.not endangered
mtt,3.shifting
lrz,1.nearly extinct
vra,3.shifting
msn,3.shifting
lht,3.shifting
hiw,3.shifting
omb,5.not endangered
nnd,5.not endangered
lml,5.not endangered
mla,4.threatened
akr,1.nearly extinct
tgp,3.shifting
aor,0.extinct
sku,5.not endangered
rga,2.moribund
mkv,1.nearly extinct
tmi,3.shifting
tls,2.moribund
plb,3.shifting
bnr,3.shifting
ssv,3.shifting
lnn,2.moribund
frt,3.shifting
tmt,3.shifting
nkk,3.shifting
ptr,3.shifting
vlp,3.shifting
vnp,3.shifting
tsr,5.not endangered
wlr,3.shifting
tlm,3.shifting
mrp,3.shifting
nrg,3.shifting
alm,3.shifting
mnl,4.threatened
lmb,3.shifting
nsw,3.shifting
wsi,3.shifting
erk,5.not endangered
etn,3.shifting
lpa,3.shifting
llp,5.not endangered
brj,2.moribund
mmm,3.shifting
bki,3.shifting
bnk,3.shifting
lww,5.not endangered
lmu,3.shifting
pma,5.not endangered
crc,3.shifting
fnb,2.moribund
ptv,5.not endangered
bpa,5.not endangered
tvk,5.not endangered
mmg,3.shifting
nmk,5.not endangered
sax,5.not endangered
app,5.not endangered
sww,0.extinct
ske,3.shifting
vao,5.not endangered
mvt,3.shifting
mll,3.shifting
vrt,3.shifting
aul,3.shifting
psw,3.shifting
ahb,3.shifting
klv,5.not endangered
pgk,3.shifting
onu,4.threatened
upv,5.not endangered
lzl,1.nearly extinct
lgk,4.threatened
lrv,3.shifting
vnm,3.shifting
mme,3.shifting
mrs,1.nearly extinct
nmb,5.not endangered
mwi,3.shifting
nvh,1.nearly extinct
dix,2.moribund
sns,3.shifting
mlx,3.shifting
tmb,4.threatened
nms,3.shifting
rpn,2.moribund
aua,2.moribund
tbe,2.moribund
utp,5.not endangered
tnx,1.nearly extinct
vnk,1.nearly extinct
tkw,2.moribund
nfl,4.threatened
nlz,5.not endangered
npx,5.not endangered
ntu,5.not endangered
ngr,2.moribund
emi,3.shifting
tns,2.moribund
yap,5.not endangered
nuw,1.nearly extinct
lib,2.moribund
tlx,5.not endangered
rak,4.threatened
npn,5.not endangered
llf,1.nearly extinct
biq,5.not endangered
sbh,5.not endangered
lid,5.not endangered
los,5.not endangered
mft,3.shifting
anx,5.not endangered
ttv,5.not endangered
nss,5.not endangered
lle,4.threatened
kxr,3.shifting
pat,3.shifting
ncc,5.not endangered
lek,4.threatened
sbc,5.not endangered
ktm,5.not endangered
elu,3.shifting
twp,5.not endangered
pkg,5.not endangered
ncn,2.moribund
loj,5.not endangered
blq,5.not endangered
pek,5.not endangered
ler,3.shifting
ssg,5.not endangered
wuv,5.not endangered
ktk,0.extinct
puj,4.threatened
pna,5.not endangered
sjb,4.threatened
puf,3.shifting
pnm,2.moribund
spg,3.shifting
pud,4.threatened
umi,3.shifting
bkn,4.threatened
bvk,4.threatened
xke,4.threatened
hov,4.threatened
pni,4.threatened
lhn,4.threatened
kag,4.threatened
skp,5.not endangered
dro,4.threatened
mel,4.threatened
kxn,3.shifting
sdx,3.shifting
bny,4.threatened
nrm,4.threatened
llk,0.extinct
ttg,4.threatened
kyi,3.shifting
beg,2.moribund
zbw,4.threatened
zbc,2.moribund
zbe,4.threatened
kzi,4.threatened
lnd,5.not endangered
tgq,4.threatened
snv,4.threatened
lgi,3.shifting
whk,3.shifting
ttw,3.shifting
pne,4.threatened
sib,4.threatened
pez,3.shifting
xkl,4.threatened
xky,4.threatened
ulu,3.shifting
mxd,4.threatened
sge,4.threatened
bhv,4.threatened
xkn,4.threatened
xay,4.threatened
ree,4.threatened
bfg,4.threatened
kys,4.threatened
xkd,4.threatened
mxr,3.shifting
blj,4.threatened
bdg,4.threatened
dbj,4.threatened
txx,4.threatened
bqr,4.threatened
itd,5.not endangered
ntd,3.shifting
mvv,4.threatened
tih,4.threatened
kxi,3.shifting
bnb,3.shifting
gnq,3.shifting
plz,4.threatened
slg,4.threatened
sbr,4.threatened
kve,4.threatened
kqv,4.threatened
dpp,3.shifting
kzs,4.threatened
mqq,4.threatened
dtp,4.threatened
ktr,4.threatened
tdu,4.threatened
kzj,5.not endangered
kzt,4.threatened
kqt,4.threatened
dmv,3.shifting
dtb,3.shifting
drg,4.threatened
tgb,4.threatened
kqr,4.threatened
grm,4.threatened
dkr,4.threatened
low,4.threatened
ruu,4.threatened
dmg,4.threatened
abf,3.shifting
txa,4.threatened
srk,4.threatened
bsy,4.threatened
bsb,5.not endangered
dtr,4.threatened
agn,5.not endangered
tbk,5.not endangered
rth,3.shifting
bnq,2.moribund
tld,3.shifting
sxn,3.shifting
snl,5.not endangered
sun,5.not endangered
bac,4.threatened
osn,0.extinct
jra,5.not endangered
rad,5.not endangered
ibh,1.nearly extinct
rog,4.threatened
huq,3.shifting
roc,5.not endangered
cje,3.shifting
rgs,4.threatened
cjm,4.threatened
cja,4.threatened
hro,3.shifting
ace,4.threatened
xdy,5.not endangered
ebc,5.not endangered
gef,5.not endangered
hji,5.not endangered
knx,5.not endangered
zmi,4.threatened
pel,4.threatened
lcf,4.threatened
min,5.not endangered
kvr,4.threatened
jax,5.not endangered
lce,4.threatened
mfb,1.nearly extinct
kvb,4.threatened
liw,4.threatened
mui,5.not endangered
mqg,5.not endangered
btj,1.nearly extinct
kxd,5.not endangered
msi,5.not endangered
bve,4.threatened
bvu,5.not endangered
bjn,5.not endangered
sci,3.shifting
mbf,1.nearly extinct
lrt,4.threatened
abs,5.not endangered
bpq,4.threatened
goq,3.shifting
xmm,5.not endangered
max,5.not endangered
pmy,5.not endangered
mkn,5.not endangered
ccm,2.moribund
mfp,5.not endangered
mhp,4.threatened
tmw,3.shifting
meo,5.not endangered
mfa,4.threatened
urk,3.shifting
zlm,5.not endangered
ors,3.shifting
jak,4.threatened
orn,2.moribund
vkt,5.not endangered
coa,4.threatened
bew,4.threatened
pea,3.shifting
ind,5.not endangered
zsm,5.not endangered
pse,5.not endangered
vkk,5.not endangered
iba,5.not endangered
snb,4.threatened
lkj,4.threatened
sbx,5.not endangered
mtd,5.not endangered
knl,5.not endangered
dup,3.shifting
nni,4.threatened
nxl,4.threatened
wha,4.threatened
hud,4.threatened
tlt,5.not endangered
spb,3.shifting
kzb,3.shifting
hrk,2.moribund
ltu,3.shifting
spr,4.threatened
amq,1.nearly extinct
nul,0.extinct
kzx,0.extinct
htu,4.threatened
tlu,3.shifting
lhh,3.shifting
hik,4.threatened
plh,2.moribund
lcq,0.extinct
mqp,4.threatened
bzn,3.shifting
alo,4.threatened
asl,4.threatened
weo,5.not endangered
sau,4.threatened
nae,0.extinct
alp,4.threatened
lox,0.extinct
huk,0.extinct
lcs,4.threatened
jal,3.shifting
kzl,0.extinct
eno,3.shifting
txe,3.shifting
bzl,3.shifting
mwt,3.shifting
mkm,3.shifting
tdy,4.threatened
alj,4.threatened
iry,4.threatened
ljp,5.not endangered
kge,5.not endangered
abl,5.not endangered
ivb,4.threatened
tao,2.moribund
ivv,5.not endangered
amv,4.threatened
huw,0.extinct
lcl,4.threatened
mhs,4.threatened
szn,4.threatened
mqc,4.threatened
kyd,4.threatened
baj,4.threatened
udj,3.shifting
kvv,5.not endangered
kvp,4.threatened
tre,4.threatened
lcd,3.shifting
lrn,5.not endangered
woo,4.threatened
kvo,5.not endangered
kpd,4.threatened
bay,3.shifting
mqi,5.not endangered
txn,4.threatened
bnd,3.shifting
bvt,3.shifting
ges,5.not endangered
kwh,3.shifting
wah,4.threatened
ste,4.threatened
bgy,3.shifting
hti,0.extinct
sgu,2.moribund
bty,4.threatened
bnf,4.threatened
ski,5.not endangered
slp,5.not endangered
lwt,5.not endangered
aol,5.not endangered
ila,4.threatened
adr,5.not endangered
lmr,5.not endangered
lmf,3.shifting
lvu,5.not endangered
lmj,5.not endangered
ksx,5.not endangered
lwe,5.not endangered
lmq,4.threatened
bhp,5.not endangered
wew,5.not endangered
lur,5.not endangered
lmy,3.shifting
akg,4.threatened
wnk,3.shifting
xbr,5.not endangered
mvd,3.shifting
kod,5.not endangered
nfa,3.shifting
hvn,5.not endangered
rjg,3.shifting
wrx,3.shifting
kvh,4.threatened
reb,3.shifting
kuk,3.shifting
riu,5.not endangered
mqy,5.not endangered
ple,3.shifting
nxe,5.not endangered
xxk,5.not endangered
end,5.not endangered
ljl,5.not endangered
ror,3.shifting
nxg,5.not endangered
nea,5.not endangered
ssq,4.threatened
byd,5.not endangered
bei,4.threatened
lra,5.not endangered
sre,3.shifting
sne,4.threatened
bth,4.threatened
sdo,4.threatened
trx,4.threatened
xem,4.threatened
rir,5.not endangered
scg,5.not endangered
sdm,5.not endangered
sdq,5.not endangered
djo,5.not endangered
mad,5.not endangered
kkv,5.not endangered
agv,2.moribund
pam,5.not endangered
ayt,3.shifting
sgb,4.threatened
blx,4.threatened
abc,4.threatened
sbl,5.not endangered
abp,3.shifting
xsb,3.shifting
smk,4.threatened
smr,5.not endangered
mwv,5.not endangered
nia,5.not endangered
skh,4.threatened
btd,4.threatened
btx,4.threatened
btz,5.not endangered
bbc,4.threatened
akb,4.threatened
btm,4.threatened
bts,5.not endangered
gay,4.threatened
llg,4.threatened
bpz,5.not endangered
rgu,4.threatened
twu,5.not endangered
txq,4.threatened
dnk,5.not endangered
aaz,4.threatened
bkx,4.threatened
aoz,5.not endangered
row,4.threatened
nil,0.extinct
srw,0.extinct
tve,0.extinct
bcd,4.threatened
dij,4.threatened
ddw,3.shifting
imr,3.shifting
emw,3.shifting
tvm,5.not endangered
mxz,2.moribund
vme,2.moribund
vbb,4.threatened
sve,3.shifting
mss,3.shifting
drn,4.threatened
slu,4.threatened
sws,4.threatened
dmr,4.threatened
lva,1.nearly extinct
rmm,4.threatened
kje,5.not endangered
lex,4.threatened
lti,3.shifting
heg,3.shifting
idt,4.threatened
lka,4.threatened
gal,4.threatened
ilu,4.threatened
wet,4.threatened
apx,3.shifting
tzn,5.not endangered
wmh,3.shifting
nxa,3.shifting
krd,3.shifting
hbu,3.shifting
tet,5.not endangered
tdt,5.not endangered
ban,5.not endangered
sas,5.not endangered
smw,5.not endangered
nsy,4.threatened
atz,1.nearly extinct
apf,5.not endangered
prf,5.not endangered
dgc,3.shifting
duo,3.shifting
duy,0.extinct
ilo,5.not endangered
tiu,3.shifting
ibg,5.not endangered
gad,5.not endangered
gdg,5.not endangered
agt,3.shifting
yog,4.threatened
itv,5.not endangered
atp,4.threatened
azt,3.shifting
att,5.not endangered
isd,5.not endangered
agy,2.moribund
ilk,4.threatened
iwk,4.threatened
ibl,5.not endangered
kyj,5.not endangered
kak,5.not endangered
ify,5.not endangered
pag,5.not endangered
ifb,5.not endangered
ifu,5.not endangered
ifk,5.not endangered
ifa,5.not endangered
inn,1.nearly extinct
xnn,5.not endangered
itt,5.not endangered
kne,5.not endangered
bkb,5.not endangered
ebk,5.not endangered
obk,5.not endangered
lbk,5.not endangered
blw,5.not endangered
knb,5.not endangered
kmd,5.not endangered
kml,5.not endangered
ksc,5.not endangered
kyb,5.not endangered
ity,5.not endangered
tis,5.not endangered
kmk,5.not endangered
kkg,5.not endangered
bjx,5.not endangered
itb,5.not endangered
iti,4.threatened
aqn,3.shifting
toy,2.moribund
ttp,3.shifting
pmf,3.shifting
ppk,4.threatened
sdu,4.threatened
tvw,4.threatened
klw,5.not endangered
myl,5.not endangered
lew,5.not endangered
kzf,5.not endangered
unz,5.not endangered
brs,3.shifting
wtw,3.shifting
wlo,4.threatened
kgx,4.threatened
kly,3.shifting
lji,3.shifting
pee,1.nearly extinct
dms,3.shifting
tdj,3.shifting
ums,3.shifting
bls,3.shifting
dok,3.shifting
txm,3.shifting
law,3.shifting
llm,4.threatened
xks,3.shifting
cia,4.threatened
mnb,4.threatened
lix,2.moribund
ues,4.threatened
pnp,5.not endangered
zka,5.not endangered
bup,3.shifting
khc,4.threatened
bhq,5.not endangered
bna,5.not endangered
wru,3.shifting
vko,3.shifting
lbw,4.threatened
raz,3.shifting
mzq,3.shifting
tdi,3.shifting
pdo,3.shifting
bkz,4.threatened
bsu,3.shifting
wow,4.threatened
xkq,3.shifting
xmz,3.shifting
tlk,3.shifting
vkl,5.not endangered
mqn,4.threatened
blz,4.threatened
bgz,3.shifting
kzd,3.shifting
tlv,4.threatened
loe,4.threatened
zbt,3.shifting
bgb,3.shifting
bzb,3.shifting
emb,4.threatened
tmn,4.threatened
cml,4.threatened
bug,5.not endangered
bnu,4.threatened
mak,4.threatened
kjc,4.threatened
kjk,4.threatened
sly,5.not endangered
sko,4.threatened
skx,5.not endangered
bdx,2.moribund
psn,3.shifting
lje,4.threatened
bep,3.shifting
bhz,5.not endangered
npy,3.shifting
ley,3.shifting
mqx,4.threatened
kli,5.not endangered
sda,3.shifting
tln,3.shifting
mqj,5.not endangered
rob,5.not endangered
pnc,4.threatened
dkk,3.shifting
atq,5.not endangered
ptu,5.not endangered
ulm,4.threatened
mdr,5.not endangered
mli,4.threatened
wmm,4.threatened
ptt,4.threatened
mvp,4.threatened
kem,4.threatened
tkd,5.not endangered
wlh,5.not endangered
mgm,5.not endangered
tay,4.threatened
trv,1.nearly extinct
pyu,2.moribund
dru,4.threatened
ppu,0.extinct
bzg,0.extinct
ssf,0.extinct
pwn,4.threatened
wti,3.shifting
msl,3.shifting
cad,1.nearly extinct
kii,0.extinct
ari,1.nearly extinct
paw,1.nearly extinct
wic,0.extinct
fvr,5.not endangered
amj,3.shifting
afn,2.moribund
ijs,4.threatened
nkx,3.shifting
iby,4.threatened
ijn,5.not endangered
okr,5.not endangered
ije,3.shifting
okd,3.shifting
orr,3.shifting
ijc,5.not endangered
lmc,0.extinct
wux,0.extinct
xpl,0.extinct
xpw,0.extinct
xpx,0.extinct
tiw,3.shifting
ash,0.extinct
knv,3.shifting
bla,2.moribund
nwa,0.extinct
ats,0.extinct
arp,2.moribund
mez,2.moribund
chy,3.shifting
wam,0.extinct
xlo,0.extinct
mof,0.extinct
xpq,0.extinct
xnt,0.extinct
qyp,0.extinct
abe,1.nearly extinct
aaq,0.extinct
pqm,3.shifting
mic,3.shifting
pim,0.extinct
crr,0.extinct
mjy,0.extinct
xlb,0.extinct
umu,1.nearly extinct
unm,0.extinct
nnt,0.extinct
psy,0.extinct
cwd,4.threatened
crm,4.threatened
crk,2.moribund
crg,2.moribund
crl,4.threatened
crj,4.threatened
csw,4.threatened
moe,4.threatened
nsk,4.threatened
atj,4.threatened
ojb,4.threatened
ojw,3.shifting
ojg,3.shifting
ojc,3.shifting
ciw,3.shifting
otw,2.moribund
alq,4.threatened
ojs,4.threatened
pot,1.nearly extinct
sjw,2.moribund
mia,0.extinct
sac,2.moribund
kic,3.shifting
wiy,0.extinct
yur,0.extinct
ncz,0.extinct
mxk,3.shifting
lll,3.shifting
laq,2.moribund
yln,2.moribund
enc,3.shifting
yzg,3.shifting
yrn,3.shifting
lwh,0.extinct
lbt,3.shifting
giu,0.extinct
gir,1.nearly extinct
aou,1.nearly extinct
gqu,2.moribund
giq,2.moribund
giw,2.moribund
yha,2.moribund
lha,2.moribund
cuq,2.moribund
lic,5.not endangered
jio,5.not endangered
onb,5.not endangered
zhd,4.threatened
pht,5.not endangered
phu,3.shifting
lao,5.not endangered
tha,5.not endangered
sou,5.not endangered
yoy,3.shifting
tts,5.not endangered
kht,4.threatened
ksu,1.nearly extinct
tdd,5.not endangered
yno,4.threatened
khb,5.not endangered
thi,5.not endangered
aho,0.extinct
try,4.threatened
phk,3.shifting
aio,3.shifting
tjl,4.threatened
nod,5.not endangered
kkh,5.not endangered
cuu,5.not endangered
tiz,3.shifting
shn,5.not endangered
uan,4.threatened
tpo,4.threatened
tyj,4.threatened
nyw,5.not endangered
tyt,5.not endangered
tyr,3.shifting
twh,5.not endangered
tmm,5.not endangered
pdi,3.shifting
blt,5.not endangered
soa,4.threatened
tnu,3.shifting
tys,4.threatened
mlc,5.not endangered
tyz,4.threatened
tsl,5.not endangered
zgm,5.not endangered
zyg,5.not endangered
nut,5.not endangered
zhn,5.not endangered
skb,3.shifting
zyb,5.not endangered
zyn,5.not endangered
pcc,5.not endangered
zqe,5.not endangered
zgn,5.not endangered
eee,4.threatened
zln,2.moribund
zlj,5.not endangered
zyj,5.not endangered
zlq,4.threatened
zch,5.not endangered
zeh,5.not endangered
zgb,5.not endangered
zzj,5.not endangered
swi,5.not endangered
cdy,4.threatened
mmd,3.shifting
aih,4.threatened
mkg,3.shifting
tct,3.shifting
cov,5.not endangered
doc,4.threatened
kmc,5.not endangered
mlm,3.shifting
byk,5.not endangered
lbc,3.shifting
byt,0.extinct
zag,5.not endangered
knc,5.not endangered
kby,5.not endangered
bms,5.not endangered
txj,0.extinct
kbl,5.not endangered
krt,5.not endangered
dzg,5.not endangered
tuq,4.threatened
cbd,1.nearly extinct
tri,3.shifting
ako,0.extinct
way,3.shifting
mch,3.shifting
car,3.shifting
mzo,3.shifting
kui,3.shifting
bkq,3.shifting
txi,3.shifting
aap,4.threatened
pbh,4.threatened
mbc,3.shifting
ake,4.threatened
pbc,4.threatened
aoc,4.threatened
mcg,1.nearly extinct
yar,1.nearly extinct
pev,0.extinct
tmz,0.extinct
cuo,0.extinct
ciy,0.extinct
jru,2.moribund
yup,4.threatened
atr,3.shifting
apy,3.shifting
hix,3.shifting
waw,3.shifting
kbb,2.moribund
zkk,0.extinct
amr,3.shifting
hug,1.nearly extinct
gma,0.extinct
vmi,0.extinct
gww,0.extinct
wub,2.moribund
wil,0.extinct
wro,0.extinct
jbw,0.extinct
xgu,0.extinct
xun,0.extinct
xud,0.extinct
ung,1.nearly extinct
